date,value
1990-06-15,15.900000
1990-06-18,17.710000
1990-06-19,15.230000
1990-06-20,15.270000
1990-06-21,14.720000
1990-06-22,19.360000
1990-06-25,17.060000
1990-06-26,16.290000
1990-06-27,16.000000
1990-06-28,16.180000
1990-06-29,15.500000
1990-07-02,16.260000
1990-07-03,16.110000
1990-07-05,17.250000
1990-07-06,16.410000
1990-07-09,16.660000
1990-07-10,16.920000
1990-07-11,16.680000
1990-07-12,17.060000
1990-07-13,17.090000
1990-07-16,16.750000
1990-07-17,16.660000
1990-07-18,18.900000
1990-07-19,18.560000
1990-07-20,15.630000
1990-07-23,23.680000
1990-07-24,21.790000
1990-07-25,20.190000
1990-07-26,20.260000
1990-07-27,21.120000
1990-07-30,21.160000
1990-07-31,21.110000
1990-08-01,21.640000
1990-08-02,20.430000
1990-08-03,28.740000
1990-08-06,35.910000
1990-08-07,32.750000
1990-08-08,28.270000
1990-08-09,24.390000
1990-08-10,25.750000
1990-08-13,25.740000
1990-08-14,24.180000
1990-08-15,23.310000
1990-08-16,27.160000
1990-08-17,27.530000
1990-08-20,26.460000
1990-08-21,28.900000
1990-08-22,30.550000
1990-08-23,36.470000
1990-08-24,33.930000
1990-08-27,29.630000
1990-08-28,29.120000
1990-08-29,27.380000
1990-08-30,29.890000
1990-08-31,29.900000
1990-09-04,29.580000
1990-09-05,28.520000
1990-09-06,30.190000
1990-09-07,28.730000
1990-09-10,29.340000
1990-09-11,28.380000
1990-09-12,28.120000
1990-09-13,29.330000
1990-09-14,30.560000
1990-09-17,29.550000
1990-09-18,28.820000
1990-09-19,27.880000
1990-09-20,28.660000
1990-09-21,30.040000
1990-09-24,30.560000
1990-09-25,28.810000
1990-09-26,28.190000
1990-09-27,28.670000
1990-09-28,29.110000
1990-10-01,28.060000
1990-10-02,27.280000
1990-10-03,27.900000
1990-10-04,27.510000
1990-10-05,27.850000
1990-10-08,28.040000
1990-10-09,30.710000
1990-10-10,31.190000
1990-10-11,33.980000
1990-10-12,31.940000
1990-10-15,31.640000
1990-10-16,31.450000
1990-10-17,31.370000
1990-10-18,29.600000
1990-10-19,27.860000
1990-10-22,27.270000
1990-10-23,27.570000
1990-10-24,28.280000
1990-10-25,29.040000
1990-10-26,30.750000
1990-10-29,31.540000
1990-10-30,30.520000
1990-10-31,30.040000
1990-11-01,30.250000
1990-11-02,30.030000
1990-11-05,29.850000
1990-11-06,29.110000
1990-11-07,30.870000
1990-11-08,30.790000
1990-11-09,26.960000
1990-11-12,25.600000
1990-11-13,24.580000
1990-11-14,22.890000
1990-11-15,22.570000
1990-11-16,21.340000
1990-11-19,20.950000
1990-11-20,20.090000
1990-11-21,21.090000
1990-11-23,20.980000
1990-11-26,22.760000
1990-11-27,22.860000
1990-11-28,22.960000
1990-11-29,23.910000
1990-11-30,22.160000
1990-12-03,22.290000
1990-12-04,22.030000
1990-12-05,20.940000
1990-12-06,22.620000
1990-12-07,22.590000
1990-12-10,23.580000
1990-12-11,23.750000
1990-12-12,21.280000
1990-12-13,23.050000
1990-12-14,23.850000
1990-12-17,24.850000
1990-12-18,23.110000
1990-12-19,23.080000
1990-12-20,23.130000
1990-12-21,22.660000
1990-12-24,24.030000
1990-12-26,24.180000
1990-12-27,24.810000
1990-12-28,25.050000
1990-12-31,26.380000
1991-01-02,26.620000
1991-01-03,27.930000
1991-01-04,27.190000
1991-01-07,28.950000
1991-01-08,30.380000
1991-01-09,33.300000
1991-01-10,31.330000
1991-01-11,32.630000
1991-01-14,36.200000
1991-01-15,36.160000
1991-01-16,33.200000
1991-01-17,27.450000
1991-01-18,25.390000
1991-01-21,24.330000
1991-01-22,24.900000
1991-01-23,23.920000
1991-01-24,22.860000
1991-01-25,22.200000
1991-01-28,23.050000
1991-01-29,23.170000
1991-01-30,21.370000
1991-01-31,20.910000
1991-02-01,21.040000
1991-02-04,21.860000
1991-02-05,21.460000
1991-02-06,22.680000
1991-02-07,23.600000
1991-02-08,23.380000
1991-02-11,22.560000
1991-02-12,22.260000
1991-02-13,20.860000
1991-02-14,21.480000
1991-02-15,19.570000
1991-02-19,19.840000
1991-02-20,22.260000
1991-02-21,20.780000
1991-02-22,21.010000
1991-02-25,22.860000
1991-02-26,20.380000
1991-02-27,21.260000
1991-02-28,21.230000
1991-03-04,20.860000
1991-03-05,20.450000
1991-03-06,20.550000
1991-03-07,21.050000
1991-03-08,20.810000
1991-03-11,20.880000
1991-03-12,18.820000
1991-03-13,16.090000
1991-03-14,14.940000
1991-03-15,14.900000
1991-03-18,15.790000
1991-03-19,16.110000
1991-03-20,16.040000
1991-03-21,16.860000
1991-03-22,16.490000
1991-03-25,16.760000
1991-03-26,16.310000
1991-03-27,16.550000
1991-03-28,16.880000
1991-04-01,17.420000
1991-04-02,17.400000
1991-04-03,17.610000
1991-04-04,18.010000
1991-04-05,17.630000
1991-04-08,17.410000
1991-04-09,20.120000
1991-04-10,19.730000
1991-04-11,17.240000
1991-04-12,18.450000
1991-04-15,16.500000
1991-04-16,15.820000
1991-04-17,15.470000
1991-04-18,16.260000
1991-04-19,15.680000
1991-04-22,16.780000
1991-04-23,17.020000
1991-04-24,16.720000
1991-04-25,17.150000
1991-04-26,17.270000
1991-04-29,18.270000
1991-04-30,18.240000
1991-05-01,17.770000
1991-05-02,17.520000
1991-05-03,17.240000
1991-05-06,17.920000
1991-05-07,17.460000
1991-05-08,17.780000
1991-05-09,17.170000
1991-05-10,17.540000
1991-05-13,17.660000
1991-05-14,18.000000
1991-05-15,18.380000
1991-05-16,17.240000
1991-05-17,16.640000
1991-05-20,17.100000
1991-05-21,16.070000
1991-05-22,16.160000
1991-05-23,16.110000
1991-05-24,15.230000
1991-05-28,15.670000
1991-05-29,15.900000
1991-05-30,16.020000
1991-05-31,15.930000
1991-06-03,16.870000
1991-06-04,16.170000
1991-06-05,16.400000
1991-06-06,16.930000
1991-06-07,16.980000
1991-06-10,17.470000
1991-06-11,17.320000
1991-06-12,17.720000
1991-06-13,16.990000
1991-06-14,15.980000
1991-06-17,15.500000
1991-06-18,16.140000
1991-06-19,17.440000
1991-06-20,16.750000
1991-06-21,16.510000
1991-06-24,18.280000
1991-06-25,17.850000
1991-06-26,17.980000
1991-06-27,17.870000
1991-06-28,19.550000
1991-07-01,18.640000
1991-07-02,17.630000
1991-07-03,19.470000
1991-07-05,18.350000
1991-07-08,20.290000
1991-07-09,19.760000
1991-07-10,19.190000
1991-07-11,17.390000
1991-07-12,18.290000
1991-07-15,17.780000
1991-07-16,17.490000
1991-07-17,17.520000
1991-07-18,15.770000
1991-07-19,15.500000
1991-07-22,16.900000
1991-07-23,16.580000
1991-07-24,16.410000
1991-07-25,15.740000
1991-07-26,15.450000
1991-07-29,15.670000
1991-07-30,15.470000
1991-07-31,15.180000
1991-08-01,15.470000
1991-08-02,15.260000
1991-08-05,15.920000
1991-08-06,15.540000
1991-08-07,15.560000
1991-08-08,15.980000
1991-08-09,15.450000
1991-08-12,15.260000
1991-08-13,14.730000
1991-08-14,15.090000
1991-08-15,15.190000
1991-08-16,16.010000
1991-08-19,21.190000
1991-08-20,18.860000
1991-08-21,15.620000
1991-08-22,14.590000
1991-08-23,14.410000
1991-08-26,14.810000
1991-08-27,15.460000
1991-08-28,15.310000
1991-08-29,14.820000
1991-08-30,14.460000
1991-09-03,16.570000
1991-09-04,17.180000
1991-09-05,17.310000
1991-09-06,16.760000
1991-09-09,17.730000
1991-09-10,18.220000
1991-09-11,17.960000
1991-09-12,16.210000
1991-09-13,17.880000
1991-09-16,17.820000
1991-09-17,17.680000
1991-09-18,17.560000
1991-09-19,17.560000
1991-09-20,17.080000
1991-09-23,16.380000
1991-09-24,16.040000
1991-09-25,15.680000
1991-09-26,15.350000
1991-09-27,16.310000
1991-09-30,15.850000
1991-10-01,14.810000
1991-10-02,15.810000
1991-10-03,17.040000
1991-10-04,15.630000
1991-10-07,18.580000
1991-10-08,17.810000
1991-10-09,18.540000
1991-10-10,17.800000
1991-10-11,17.600000
1991-10-14,16.710000
1991-10-15,16.220000
1991-10-16,14.850000
1991-10-17,16.320000
1991-10-18,15.870000
1991-10-21,16.660000
1991-10-22,16.550000
1991-10-23,16.260000
1991-10-24,15.620000
1991-10-25,15.750000
1991-10-28,15.450000
1991-10-29,15.550000
1991-10-30,15.460000
1991-10-31,15.480000
1991-11-01,15.600000
1991-11-04,16.350000
1991-11-05,16.480000
1991-11-06,16.470000
1991-11-07,15.970000
1991-11-08,15.430000
1991-11-11,14.890000
1991-11-12,14.040000
1991-11-13,13.950000
1991-11-14,13.960000
1991-11-15,21.180000
1991-11-18,18.280000
1991-11-19,20.340000
1991-11-20,20.400000
1991-11-21,19.110000
1991-11-22,21.200000
1991-11-25,21.920000
1991-11-26,19.800000
1991-11-27,19.840000
1991-11-29,20.260000
1991-12-02,20.180000
1991-12-03,19.700000
1991-12-04,19.540000
1991-12-05,20.190000
1991-12-06,19.040000
1991-12-09,19.740000
1991-12-10,19.890000
1991-12-11,20.570000
1991-12-12,19.080000
1991-12-13,17.880000
1991-12-16,17.620000
1991-12-17,18.120000
1991-12-18,17.780000
1991-12-19,17.960000
1991-12-20,17.650000
1991-12-23,16.610000
1991-12-24,15.670000
1991-12-26,15.440000
1991-12-27,15.700000
1991-12-30,17.630000
1991-12-31,19.310000
1992-01-02,18.950000
1992-01-03,18.750000
1992-01-06,18.960000
1992-01-07,19.230000
1992-01-08,18.720000
1992-01-09,18.960000
1992-01-10,18.450000
1992-01-13,18.010000
1992-01-14,17.010000
1992-01-15,17.390000
1992-01-16,17.640000
1992-01-17,16.320000
1992-01-20,16.420000
1992-01-21,17.920000
1992-01-22,16.750000
1992-01-23,16.460000
1992-01-24,16.240000
1992-01-27,16.670000
1992-01-28,17.670000
1992-01-29,17.620000
1992-01-30,17.490000
1992-01-31,17.400000
1992-02-03,18.200000
1992-02-04,17.960000
1992-02-05,18.220000
1992-02-06,18.790000
1992-02-07,18.510000
1992-02-10,18.560000
1992-02-11,17.700000
1992-02-12,17.370000
1992-02-13,17.450000
1992-02-14,17.030000
1992-02-18,18.220000
1992-02-19,17.160000
1992-02-20,16.720000
1992-02-21,16.870000
1992-02-24,17.130000
1992-02-25,16.350000
1992-02-26,16.640000
1992-02-27,16.510000
1992-02-28,16.680000
1992-03-02,16.880000
1992-03-03,17.260000
1992-03-04,17.890000
1992-03-05,18.470000
1992-03-06,19.750000
1992-03-09,19.680000
1992-03-10,18.680000
1992-03-11,19.790000
1992-03-12,19.720000
1992-03-13,18.350000
1992-03-16,18.460000
1992-03-17,16.790000
1992-03-18,16.690000
1992-03-19,16.520000
1992-03-20,16.820000
1992-03-23,16.730000
1992-03-24,16.320000
1992-03-25,16.190000
1992-03-26,16.290000
1992-03-27,16.020000
1992-03-30,15.970000
1992-03-31,16.180000
1992-04-01,16.480000
1992-04-02,17.060000
1992-04-03,16.720000
1992-04-06,16.720000
1992-04-07,18.810000
1992-04-08,20.150000
1992-04-09,17.890000
1992-04-10,16.850000
1992-04-13,16.990000
1992-04-14,15.980000
1992-04-15,15.150000
1992-04-16,14.850000
1992-04-20,15.930000
1992-04-21,16.530000
1992-04-22,15.960000
1992-04-23,15.830000
1992-04-24,15.710000
1992-04-27,16.490000
1992-04-28,16.240000
1992-04-29,15.950000
1992-04-30,15.530000
1992-05-01,16.610000
1992-05-04,16.920000
1992-05-05,16.660000
1992-05-06,16.810000
1992-05-07,16.540000
1992-05-08,15.650000
1992-05-11,15.170000
1992-05-12,15.680000
1992-05-13,15.190000
1992-05-14,15.490000
1992-05-15,14.820000
1992-05-18,14.620000
1992-05-19,13.570000
1992-05-20,13.620000
1992-05-21,13.920000
1992-05-22,13.730000
1992-05-26,14.920000
1992-05-27,13.990000
1992-05-28,13.770000
1992-05-29,13.860000
1992-06-01,14.430000
1992-06-02,14.570000
1992-06-03,14.350000
1992-06-04,13.660000
1992-06-05,14.650000
1992-06-08,15.190000
1992-06-09,15.970000
1992-06-10,16.620000
1992-06-11,16.290000
1992-06-12,14.950000
1992-06-15,14.760000
1992-06-16,15.220000
1992-06-17,18.080000
1992-06-18,18.200000
1992-06-19,16.310000
1992-06-22,16.660000
1992-06-23,14.530000
1992-06-24,14.400000
1992-06-25,14.400000
1992-06-26,14.670000
1992-06-29,13.210000
1992-06-30,13.350000
1992-07-01,13.340000
1992-07-02,13.880000
1992-07-06,14.870000
1992-07-07,15.830000
1992-07-08,15.530000
1992-07-09,14.600000
1992-07-10,13.700000
1992-07-13,14.010000
1992-07-14,13.500000
1992-07-15,12.520000
1992-07-16,12.270000
1992-07-17,12.600000
1992-07-20,12.660000
1992-07-21,12.600000
1992-07-22,13.570000
1992-07-23,13.330000
1992-07-24,13.370000
1992-07-27,13.900000
1992-07-28,13.050000
1992-07-29,13.440000
1992-07-30,13.500000
1992-07-31,13.170000
1992-08-03,13.830000
1992-08-04,13.580000
1992-08-05,13.820000
1992-08-06,14.230000
1992-08-07,13.940000
1992-08-10,14.510000
1992-08-11,15.090000
1992-08-12,14.880000
1992-08-13,15.340000
1992-08-14,14.660000
1992-08-17,14.610000
1992-08-18,13.840000
1992-08-19,14.350000
1992-08-20,14.480000
1992-08-21,15.010000
1992-08-24,16.190000
1992-08-25,15.620000
1992-08-26,14.500000
1992-08-27,13.660000
1992-08-28,13.140000
1992-08-31,13.580000
1992-09-01,13.400000
1992-09-02,12.730000
1992-09-03,12.880000
1992-09-04,12.980000
1992-09-08,13.650000
1992-09-09,13.360000
1992-09-10,12.920000
1992-09-11,12.470000
1992-09-14,13.000000
1992-09-15,13.630000
1992-09-16,14.720000
1992-09-17,14.310000
1992-09-18,13.740000
1992-09-21,13.450000
1992-09-22,13.880000
1992-09-23,13.830000
1992-09-24,13.440000
1992-09-25,14.800000
1992-09-28,15.190000
1992-09-29,14.970000
1992-09-30,14.280000
1992-10-01,16.310000
1992-10-02,17.790000
1992-10-05,20.010000
1992-10-06,19.950000
1992-10-07,21.020000
1992-10-08,19.260000
1992-10-09,20.510000
1992-10-12,19.490000
1992-10-13,17.900000
1992-10-14,18.420000
1992-10-15,17.110000
1992-10-16,17.010000
1992-10-19,17.310000
1992-10-20,16.870000
1992-10-21,16.620000
1992-10-22,15.840000
1992-10-23,16.460000
1992-10-26,16.320000
1992-10-27,16.240000
1992-10-28,15.950000
1992-10-29,15.470000
1992-10-30,16.150000
1992-11-02,16.670000
1992-11-03,17.330000
1992-11-04,16.280000
1992-11-05,15.380000
1992-11-06,14.690000
1992-11-09,14.230000
1992-11-10,14.370000
1992-11-11,13.990000
1992-11-12,14.370000
1992-11-13,14.610000
1992-11-16,14.860000
1992-11-17,15.010000
1992-11-18,14.550000
1992-11-19,14.330000
1992-11-20,13.670000
1992-11-23,13.400000
1992-11-24,12.660000
1992-11-25,12.500000
1992-11-27,12.580000
1992-11-30,13.010000
1992-12-01,12.800000
1992-12-02,12.560000
1992-12-03,12.030000
1992-12-04,11.810000
1992-12-07,12.000000
1992-12-08,11.730000
1992-12-09,12.580000
1992-12-10,12.750000
1992-12-11,12.340000
1992-12-14,12.660000
1992-12-15,12.410000
1992-12-16,12.580000
1992-12-17,12.140000
1992-12-18,11.660000
1992-12-21,11.650000
1992-12-22,11.750000
1992-12-23,11.510000
1992-12-24,11.570000
1992-12-28,12.220000
1992-12-29,12.290000
1992-12-30,12.600000
1992-12-31,12.570000
1993-01-04,13.360000
1993-01-05,13.350000
1993-01-06,13.370000
1993-01-07,14.720000
1993-01-08,13.770000
1993-01-11,12.860000
1993-01-12,12.780000
1993-01-13,12.420000
1993-01-14,11.990000
1993-01-15,11.570000
1993-01-18,11.490000
1993-01-19,12.060000
1993-01-20,12.150000
1993-01-21,11.690000
1993-01-22,11.300000
1993-01-25,11.380000
1993-01-26,11.450000
1993-01-27,12.010000
1993-01-28,12.040000
1993-01-29,12.420000
1993-02-01,12.330000
1993-02-02,12.250000
1993-02-03,12.120000
1993-02-04,12.290000
1993-02-05,12.900000
1993-02-08,13.220000
1993-02-09,13.480000
1993-02-10,13.430000
1993-02-11,12.690000
1993-02-12,12.380000
1993-02-16,15.760000
1993-02-17,15.900000
1993-02-18,15.560000
1993-02-19,15.020000
1993-02-22,14.700000
1993-02-23,15.040000
1993-02-24,14.720000
1993-02-25,13.760000
1993-02-26,13.160000
1993-03-01,13.600000
1993-03-02,12.490000
1993-03-03,13.130000
1993-03-04,13.440000
1993-03-05,14.080000
1993-03-08,16.220000
1993-03-09,14.170000
1993-03-10,13.910000
1993-03-11,14.260000
1993-03-12,15.660000
1993-03-15,14.740000
1993-03-16,14.510000
1993-03-17,14.530000
1993-03-18,14.170000
1993-03-19,13.230000
1993-03-22,13.660000
1993-03-23,13.020000
1993-03-24,12.440000
1993-03-25,12.080000
1993-03-26,12.210000
1993-03-29,12.630000
1993-03-30,12.230000
1993-03-31,12.530000
1993-04-01,13.020000
1993-04-02,14.500000
1993-04-05,14.120000
1993-04-06,14.240000
1993-04-07,13.640000
1993-04-08,12.830000
1993-04-12,11.930000
1993-04-13,11.700000
1993-04-14,11.760000
1993-04-15,10.960000
1993-04-16,11.290000
1993-04-19,12.060000
1993-04-20,11.940000
1993-04-21,12.110000
1993-04-22,12.680000
1993-04-23,13.360000
1993-04-26,15.250000
1993-04-27,13.930000
1993-04-28,13.120000
1993-04-29,12.800000
1993-04-30,12.420000
1993-05-03,12.900000
1993-05-04,12.140000
1993-05-05,12.380000
1993-05-06,13.220000
1993-05-07,13.010000
1993-05-10,13.720000
1993-05-11,13.350000
1993-05-12,13.560000
1993-05-13,14.760000
1993-05-14,14.390000
1993-05-17,14.130000
1993-05-18,14.190000
1993-05-19,14.290000
1993-05-20,13.980000
1993-05-21,14.510000
1993-05-24,14.100000
1993-05-25,14.040000
1993-05-26,12.880000
1993-05-27,13.100000
1993-05-28,13.470000
1993-06-01,13.670000
1993-06-02,13.480000
1993-06-03,13.540000
1993-06-04,12.860000
1993-06-07,14.070000
1993-06-08,14.740000
1993-06-09,13.960000
1993-06-10,13.310000
1993-06-11,12.710000
1993-06-14,12.330000
1993-06-15,11.990000
1993-06-16,11.870000
1993-06-17,11.660000
1993-06-18,12.240000
1993-06-21,12.250000
1993-06-22,11.650000
1993-06-23,12.040000
1993-06-24,12.250000
1993-06-25,11.250000
1993-06-28,11.110000
1993-06-29,11.290000
1993-06-30,11.260000
1993-07-01,11.510000
1993-07-02,11.330000
1993-07-06,13.870000
1993-07-07,13.050000
1993-07-08,12.240000
1993-07-09,10.800000
1993-07-12,10.850000
1993-07-13,11.020000
1993-07-14,10.780000
1993-07-15,10.600000
1993-07-16,10.960000
1993-07-19,11.460000
1993-07-20,11.050000
1993-07-21,11.970000
1993-07-22,11.690000
1993-07-23,11.320000
1993-07-26,11.320000
1993-07-27,11.340000
1993-07-28,11.370000
1993-07-29,11.250000
1993-07-30,11.730000
1993-08-02,11.470000
1993-08-03,11.490000
1993-08-04,11.710000
1993-08-05,12.030000
1993-08-06,12.330000
1993-08-09,12.390000
1993-08-10,12.310000
1993-08-11,12.070000
1993-08-12,12.380000
1993-08-13,12.190000
1993-08-16,12.010000
1993-08-17,11.590000
1993-08-18,11.520000
1993-08-19,11.630000
1993-08-20,11.620000
1993-08-23,12.150000
1993-08-24,11.800000
1993-08-25,12.100000
1993-08-26,12.140000
1993-08-27,11.910000
1993-08-30,11.740000
1993-08-31,11.850000
1993-09-01,11.480000
1993-09-02,11.870000
1993-09-03,11.160000
1993-09-07,12.900000
1993-09-08,13.240000
1993-09-09,12.670000
1993-09-10,11.700000
1993-09-13,12.160000
1993-09-14,13.150000
1993-09-15,12.700000
1993-09-16,13.360000
1993-09-17,13.390000
1993-09-20,14.600000
1993-09-21,17.300000
1993-09-22,13.750000
1993-09-23,13.360000
1993-09-24,12.470000
1993-09-27,12.490000
1993-09-28,12.190000
1993-09-29,12.630000
1993-09-30,12.990000
1993-10-01,11.830000
1993-10-04,12.850000
1993-10-05,12.970000
1993-10-06,12.680000
1993-10-07,13.140000
1993-10-08,12.040000
1993-10-11,12.260000
1993-10-12,12.410000
1993-10-13,11.380000
1993-10-14,11.000000
1993-10-15,10.870000
1993-10-18,11.330000
1993-10-19,11.610000
1993-10-20,11.320000
1993-10-21,11.200000
1993-10-22,11.480000
1993-10-25,11.830000
1993-10-26,11.830000
1993-10-27,12.010000
1993-10-28,11.880000
1993-10-29,11.460000
1993-11-01,11.780000
1993-11-02,11.740000
1993-11-03,13.260000
1993-11-04,14.680000
1993-11-05,14.970000
1993-11-08,14.310000
1993-11-09,13.940000
1993-11-10,13.720000
1993-11-11,13.880000
1993-11-12,13.330000
1993-11-15,14.460000
1993-11-16,15.110000
1993-11-17,15.570000
1993-11-18,14.650000
1993-11-19,15.030000
1993-11-22,15.900000
1993-11-23,14.270000
1993-11-24,13.510000
1993-11-26,13.770000
1993-11-29,14.120000
1993-11-30,13.760000
1993-12-01,13.830000
1993-12-02,13.510000
1993-12-03,12.690000
1993-12-06,12.840000
1993-12-07,12.410000
1993-12-08,12.460000
1993-12-09,12.430000
1993-12-10,12.600000
1993-12-13,10.980000
1993-12-14,11.130000
1993-12-15,11.030000
1993-12-16,10.900000
1993-12-17,11.080000
1993-12-20,10.750000
1993-12-21,10.080000
1993-12-22,9.310000
1993-12-23,9.480000
1993-12-27,9.700000
1993-12-28,9.820000
1993-12-29,10.460000
1993-12-30,10.690000
1993-12-31,11.660000
1994-01-03,12.570000
1994-01-04,11.910000
1994-01-05,10.940000
1994-01-06,11.270000
1994-01-07,10.960000
1994-01-10,10.740000
1994-01-11,11.290000
1994-01-12,11.650000
1994-01-13,12.080000
1994-01-14,11.150000
1994-01-17,11.880000
1994-01-18,11.630000
1994-01-19,11.760000
1994-01-20,11.160000
1994-01-21,11.090000
1994-01-24,11.600000
1994-01-25,11.380000
1994-01-26,11.170000
1994-01-27,10.300000
1994-01-28,9.940000
1994-01-31,10.630000
1994-02-01,10.650000
1994-02-02,10.610000
1994-02-03,10.750000
1994-02-04,15.250000
1994-02-07,13.960000
1994-02-08,13.660000
1994-02-09,13.300000
1994-02-10,14.240000
1994-02-11,14.460000
1994-02-14,14.280000
1994-02-15,13.400000
1994-02-16,13.130000
1994-02-17,13.790000
1994-02-18,14.700000
1994-02-22,13.520000
1994-02-23,13.910000
1994-02-24,15.960000
1994-02-25,14.800000
1994-02-28,14.870000
1994-03-01,15.830000
1994-03-02,16.080000
1994-03-03,16.360000
1994-03-04,16.000000
1994-03-07,14.260000
1994-03-08,16.230000
1994-03-09,14.410000
1994-03-10,16.550000
1994-03-11,14.870000
1994-03-14,16.610000
1994-03-15,14.780000
1994-03-16,14.510000
1994-03-17,12.760000
1994-03-18,13.320000
1994-03-21,14.340000
1994-03-22,13.390000
1994-03-23,12.310000
1994-03-24,13.430000
1994-03-25,13.670000
1994-03-28,14.900000
1994-03-29,16.490000
1994-03-30,18.590000
1994-03-31,20.450000
1994-04-04,23.870000
1994-04-05,18.130000
1994-04-06,17.380000
1994-04-07,16.980000
1994-04-08,16.920000
1994-04-11,16.610000
1994-04-12,16.420000
1994-04-13,17.020000
1994-04-14,16.270000
1994-04-15,15.980000
1994-04-18,17.220000
1994-04-19,16.930000
1994-04-20,17.010000
1994-04-21,14.930000
1994-04-22,14.940000
1994-04-25,14.260000
1994-04-26,13.800000
1994-04-28,14.510000
1994-04-29,13.770000
1994-05-02,14.110000
1994-05-03,13.810000
1994-05-04,14.290000
1994-05-05,14.560000
1994-05-06,15.080000
1994-05-09,16.160000
1994-05-10,15.190000
1994-05-11,15.550000
1994-05-12,15.460000
1994-05-13,14.540000
1994-05-16,14.670000
1994-05-17,14.080000
1994-05-18,12.550000
1994-05-19,12.330000
1994-05-20,12.790000
1994-05-23,13.490000
1994-05-24,12.730000
1994-05-25,12.430000
1994-05-26,12.500000
1994-05-27,12.490000
1994-05-31,13.030000
1994-06-01,12.720000
1994-06-02,12.730000
1994-06-03,12.190000
1994-06-06,13.030000
1994-06-07,13.050000
1994-06-08,13.320000
1994-06-09,13.210000
1994-06-10,12.690000
1994-06-13,11.920000
1994-06-14,11.600000
1994-06-15,11.520000
1994-06-16,11.220000
1994-06-17,12.310000
1994-06-20,13.960000
1994-06-21,14.700000
1994-06-22,14.020000
1994-06-23,14.120000
1994-06-24,16.720000
1994-06-27,15.530000
1994-06-28,15.040000
1994-06-29,14.420000
1994-06-30,14.970000
1994-07-01,14.360000
1994-07-05,14.920000
1994-07-06,14.700000
1994-07-07,14.010000
1994-07-08,13.260000
1994-07-11,13.830000
1994-07-12,13.400000
1994-07-13,12.420000
1994-07-14,11.640000
1994-07-15,11.280000
1994-07-18,11.440000
1994-07-19,11.650000
1994-07-20,11.700000
1994-07-21,11.650000
1994-07-22,11.220000
1994-07-25,11.460000
1994-07-26,11.660000
1994-07-27,11.930000
1994-07-28,12.030000
1994-07-29,11.130000
1994-08-01,11.170000
1994-08-02,11.270000
1994-08-03,11.350000
1994-08-04,12.180000
1994-08-05,12.340000
1994-08-08,12.410000
1994-08-09,12.540000
1994-08-10,11.910000
1994-08-11,12.130000
